_Id,Forename,Surname,Address,Town,County,Year_Born,Gender,Commitment,Weakness,Height,Weight
5cc8ed63fc13ae3b0f000231,Ripley,Hughlin,2729 Loftsgordon Way,Chicago,Illinois,2002,Male,Excellent,Use of Feet,192.83,66.93
5cc8ed63fc13ae3b0f000232,Faythe,Pawfoot,76898 Colorado Junction,Chicago,Illinois,1980,Female,Excellent,Use of Feet,148.7,79.76
5cc8ed63fc13ae3b0f000233,Bren,Dobey,47495 Garrison Park,Durham,North Carolina,2006,Male,Good,Arm Action,212.31,61.76
5cc8ed63fc13ae3b0f000234,Vlad,Ketch,74 Jenna Hill,Warren,Michigan,2007,Male,Good,Turning,171.5,48.86
5cc8ed63fc13ae3b0f000235,Jobye,Maides,48813 Stone Corner Hill,West Palm Beach,Florida,1993,Female,Fair,Breathing,127.86,67.12
5cc8ed63fc13ae3b0f000236,Annabell,Aries,5 Nelson Pass,Washington,District of Columbia,1982,Female,Good,Breathing,178.92,71.75
5cc8ed63fc13ae3b0f000237,Chantalle,Salzburger,5 Jana Drive,Fort Wayne,Indiana,1985,Female,Good,Use of Feet,188.19,63.87
5cc8ed63fc13ae3b0f000238,Herminia,Bastie,102 Vahlen Center,Camden,New Jersey,2001,Female,Good,Use of Feet,156.84,62.06
5cc8ed63fc13ae3b0f000239,Tymon,Teece,03 Gateway Hill,Savannah,Georgia,2006,Male,Fair,Breathing,179.85,54.77
5cc8ed63fc13ae3b0f00023a,Malia,Mulvenna,1 Crescent Oaks Park,Cumming,Georgia,1999,Female,Good,Use of Feet,173.23,98.38
5cc8ed63fc13ae3b0f00023b,Alisha,Cubbit,063 Welch Junction,Pittsburgh,Pennsylvania,1993,Female,Excellent,Turning,151.36,88.84
5cc8ed63fc13ae3b0f00023c,Rasia,Azemar,329 Crest Line Way,Canton,Ohio,2005,Female,Good,Arm Action,141.41,79.7
5cc8ed63fc13ae3b0f00023d,Jolynn,Jennery,43 Fairfield Lane,San Jose,California,1992,Female,Good,Breathing,174.32,82.3
5cc8ed63fc13ae3b0f00023e,Arlinda,Overall,110 Nova Point,Corpus Christi,Texas,1990,Female,Fair,Arm Action,164.9,54.03
5cc8ed63fc13ae3b0f00023f,Lindi,Allebone,7 Corry Road,Simi Valley,California,1993,Female,Fair,Arm Action,180.6,84.63
5cc8ed63fc13ae3b0f000240,Ruthy,McAnalley,9 Mccormick Center,Pittsburgh,Pennsylvania,1997,Female,Good,Arm Action,147.19,93.95
5cc8ed63fc13ae3b0f000241,Maudie,Dunbobin,03461 New Castle Center,Philadelphia,Pennsylvania,1993,Female,Good,Use of Feet,192.62,47.86
5cc8ed63fc13ae3b0f000242,Son,MacEntee,26550 Corscot Point,Lubbock,Texas,2004,Male,Excellent,Turning,183.49,45.67
5cc8ed63fc13ae3b0f000243,Neila,Cudd,53073 Bay Court,Lincoln,Nebraska,1983,Female,Excellent,Breathing,212.8,42.32
5cc8ed63fc13ae3b0f000244,Daven,Fullegar,59 Orin Place,Irving,Texas,1995,Male,Good,Arm Action,212.45,80.16
5cc8ed63fc13ae3b0f000245,Sascha,Attride,3333 3rd Trail,Palatine,Illinois,1992,Female,Excellent,Breathing,123.57,70.45
5cc8ed63fc13ae3b0f000246,Nona,Osorio,402 Farwell Place,Punta Gorda,Florida,1989,Female,Excellent,Use of Feet,149.67,62.29
5cc8ed63fc13ae3b0f000247,Salmon,Breazeall,76 Hallows Parkway,Santa Barbara,California,1996,Male,Good,Breathing,142.44,78.98
5cc8ed63fc13ae3b0f000248,Harris,Whyte,9 Village Green Junction,New York City,New York,1991,Male,Excellent,Use of Feet,140.1,48.47
5cc8ed63fc13ae3b0f000249,Veronica,Pipe,7 Nova Junction,Crawfordsville,Indiana,1990,Female,Excellent,Breathing,187.21,83.07
5cc8ed63fc13ae3b0f00024a,Holden,Faveryear,42 Hansons Alley,Indianapolis,Indiana,1993,Male,Good,Breathing,143.51,46.91
5cc8ed63fc13ae3b0f00024b,Ferdy,Brantl,91 Shopko Hill,Houston,Texas,1999,Male,Fair,Use of Feet,175.7,66.77
5cc8ed63fc13ae3b0f00024c,Jo-ann,Godsafe,611 Mallory Hill,Washington,District of Columbia,2000,Female,Good,Arm Action,176.26,83.68
5cc8ed63fc13ae3b0f00024d,Parnell,Flynn,2710 East Avenue,Columbus,Ohio,2004,Male,Good,Arm Action,193.25,73.43
5cc8ed63fc13ae3b0f00024e,Cyrill,Clines,7 East Crossing,El Paso,Texas,1998,Male,Fair,Turning,153.04,65.9
5cc8ed63fc13ae3b0f00024f,Gino,Care,50 Pankratz Drive,Memphis,Tennessee,1990,Male,Good,Use of Feet,196.61,69.02
5cc8ed63fc13ae3b0f000250,Gardner,Geggus,745 Upham Crossing,Tuscaloosa,Alabama,1997,Male,Good,Breathing,141.23,58.94
5cc8ed63fc13ae3b0f000251,Judie,Oran,01760 Mendota Road,Washington,District of Columbia,1995,Female,Good,Turning,175.54,91.41
5cc8ed63fc13ae3b0f000252,Harwell,Seys,8 Namekagon Circle,,,2002,Male,,,123.36,93.8
5cc8ed63fc13ae3b0f000253,Valentia,Poulton,5 Gale Plaza,Reading,Pennsylvania,1991,Female,Good,Breathing,192.49,78.25
5cc8ed63fc13ae3b0f000254,Dominic,Hilbourne,5 Summerview Alley,Atlanta,Georgia,1986,Male,Good,Turning,134.18,58.54
5cc8ed63fc13ae3b0f000255,Kenton,Agglio,34871 Artisan Pass,Raleigh,North Carolina,1985,Male,Excellent,Turning,123.96,94.06
5cc8ed63fc13ae3b0f000256,Burl,Probbings,82656 Saint Paul Way,San Diego,California,1982,Male,Good,Arm Action,193.1,88.24
5cc8ed63fc13ae3b0f000257,Tuesday,Darree,6575 Northridge Lane,San Antonio,Texas,1991,Female,Good,Use of Feet,148.74,88.21
5cc8ed63fc13ae3b0f000258,Jo,Berridge,39419 Del Sol Street,Boulder,Colorado,1985,Female,Fair,Turning,171.2,64.68
5cc8ed63fc13ae3b0f000259,Packston,Reames,9 Bayside Point,Lees Summit,Missouri,1995,Male,Excellent,Use of Feet,178.0,79.12
5cc8ed63fc13ae3b0f00025a,Robb,Collip,10743 Monica Place,Long Beach,California,1989,Male,Fair,Turning,130.72,76.98
5cc8ed63fc13ae3b0f00025b,Barde,Risson,289 Manitowish Point,Saint Petersburg,Florida,2003,Male,Good,Use of Feet,120.45,54.28
5cc8ed63fc13ae3b0f00025c,Burr,Antos,899 Dawn Parkway,Washington,District of Columbia,1995,Male,Excellent,Arm Action,141.79,50.73
5cc8ed63fc13ae3b0f00025d,Emilia,Bearfoot,74306 Fair Oaks Alley,Brooklyn,New York,1991,Female,Good,Use of Feet,133.52,74.64
5cc8ed63fc13ae3b0f00025e,Gaspar,Drayton,4 Delaware Park,Louisville,Kentucky,2004,Male,Excellent,Arm Action,138.81,45.14
5cc8ed63fc13ae3b0f00025f,Hazel,O'Duane,07959 Fuller Crossing,Alpharetta,Georgia,1980,Female,Good,Use of Feet,198.31,95.39
5cc8ed63fc13ae3b0f000260,Max,Ricart,9 Brentwood Drive,Fort Lauderdale,Florida,1985,Female,Excellent,Arm Action,179.6,85.96
5cc8ed63fc13ae3b0f000261,Onfre,Yakovlev,00292 Grasskamp Circle,Providence,Rhode Island,1988,Male,Fair,Breathing,204.78,56.79
5cc8ed63fc13ae3b0f000262,Deeyn,Keirle,5816 Derek Parkway,Des Moines,Iowa,1999,Female,Excellent,Arm Action,205.18,65.56
5cc8ed63fc13ae3b0f000263,Effie,Scorthorne,7 Summerview Way,Tacoma,Washington,1994,Female,Fair,Turning,135.8,79.35
5cc8ed63fc13ae3b0f000264,Marta,Ziebart,626 Hagan Junction,Atlanta,Georgia,1996,Female,Fair,Turning,124.53,68.22
5cc8ed63fc13ae3b0f000265,Hedi,Fenkel,04289 Mcbride Terrace,New Orleans,Louisiana,2001,Female,Good,Breathing,167.76,91.42
5cc8ed63fc13ae3b0f000266,Dasha,Shackle,24202 Dexter Parkway,Dallas,Texas,1986,Female,Fair,Arm Action,149.26,91.58
5cc8ed63fc13ae3b0f000267,Daile,Jime,325 Almo Parkway,Peoria,Illinois,2003,Female,Excellent,Turning,156.11,99.86
5cc8ed63fc13ae3b0f000268,Thia,Deener,2488 Elgar Terrace,Shreveport,Louisiana,1987,Female,Good,Arm Action,186.08,98.32
5cc8ed63fc13ae3b0f000269,Rustin,Frankema,9979 Morningstar Point,Panama City,Florida,2002,Male,Fair,Breathing,170.1,88.39
5cc8ed63fc13ae3b0f00026a,Kristina,Hallan,1 Northport Junction,Arvada,Colorado,1988,Female,Excellent,Arm Action,138.49,92.5
5cc8ed63fc13ae3b0f00026b,Dunn,Sifleet,4 Hauk Way,Shreveport,Louisiana,1988,Male,Fair,Arm Action,164.79,77.77
5cc8ed63fc13ae3b0f00026c,Theodore,Toffoloni,6207 Basil Pass,Columbus,Mississippi,1986,Male,Excellent,Breathing,136.9,92.16
5cc8ed63fc13ae3b0f00026d,Cleopatra,Prout,8719 Birchwood Drive,Miami,Florida,1986,Female,Excellent,Use of Feet,152.8,51.8
5cc8ed63fc13ae3b0f00026e,Roda,Bibbie,84752 Graedel Circle,Sacramento,California,1982,Female,Good,Arm Action,203.16,44.85
5cc8ed63fc13ae3b0f00026f,Daisy,Brambill,199 8th Park,Boston,Massachusetts,1997,Female,Excellent,Turning,150.39,63.67
5cc8ed63fc13ae3b0f000270,Jamima,Chillcot,23 Sloan Alley,Omaha,Nebraska,2000,Female,Fair,Breathing,198.07,67.09
5cc8ed63fc13ae3b0f000271,Tobi,Morando,21345 Hovde Way,Seattle,Washington,2005,Female,Fair,Arm Action,159.63,92.59
5cc8ed63fc13ae3b0f000272,Bartlett,Magarrell,690 Fremont Alley,Richmond,Virginia,1981,Male,Good,Turning,184.58,58.11
5cc8ed63fc13ae3b0f000273,Jarib,Kelsey,677 Anhalt Pass,Los Angeles,California,1987,Male,Good,Turning,160.76,47.81
5cc8ed63fc13ae3b0f000274,Tate,Cardillo,130 Rutledge Court,Fort Myers,Florida,1998,Male,Excellent,Use of Feet,128.51,96.44
5cc8ed63fc13ae3b0f000275,Rivy,Le Lievre,1 Merry Court,Corona,California,1988,Female,Excellent,Arm Action,164.28,56.27
5cc8ed63fc13ae3b0f000276,Verine,Danielsky,37 Badeau Hill,Youngstown,Ohio,1996,Female,Excellent,Use of Feet,213.16,42.0
5cc8ed63fc13ae3b0f000277,Brucie,McKean,342 Boyd Hill,Salt Lake City,Utah,1986,Male,Excellent,Use of Feet,164.77,81.96
5cc8ed63fc13ae3b0f000278,Bunnie,Deacon,63 Eagan Place,Fresno,California,2000,Female,Good,Arm Action,187.8,63.98
5cc8ed63fc13ae3b0f000279,Collete,Colliford,77 Main Drive,Greensboro,North Carolina,2006,Female,Excellent,Breathing,163.95,64.46
5cc8ed63fc13ae3b0f00027a,Meghan,Hebditch,743 Waubesa Junction,Macon,Georgia,2000,Female,Excellent,Turning,125.7,82.58
5cc8ed63fc13ae3b0f00027b,Port,Hintze,6 Schlimgen Pass,Akron,Ohio,1999,Male,Excellent,Turning,189.11,88.28
5cc8ed63fc13ae3b0f00027c,Job,Coolson,23 Mosinee Way,Fort Worth,Texas,1992,Male,Good,Breathing,121.82,80.66
5cc8ed63fc13ae3b0f00027d,Ainslie,Cammock,13 Ryan Avenue,Silver Spring,Maryland,2003,Female,Good,Turning,193.69,62.3
5cc8ed63fc13ae3b0f00027e,Jeramie,Grugerr,8 Westridge Avenue,Mobile,Alabama,2007,Male,Excellent,Breathing,208.83,77.18
5cc8ed63fc13ae3b0f00027f,Brander,Neachell,885 Rowland Park,El Paso,Texas,1995,Male,Fair,Arm Action,201.18,99.45
5cc8ed63fc13ae3b0f000280,Elroy,Brekonridge,98720 Nelson Park,Philadelphia,Pennsylvania,1996,Male,Fair,Breathing,126.49,78.42
5cc8ed63fc13ae3b0f000281,Maryrose,Greiser,0 Morrow Trail,Lubbock,Texas,1982,Female,Good,Arm Action,173.98,62.92
5cc8ed63fc13ae3b0f000282,Damien,Wilhelmy,10 Shelley Park,Des Moines,Iowa,1991,Male,Excellent,Breathing,149.22,91.29
5cc8ed63fc13ae3b0f000283,Hans,Campe,263 Melrose Center,Long Beach,California,2004,Male,Good,Turning,130.3,63.42
5cc8ed63fc13ae3b0f000284,Latrina,Feasey,7305 Cambridge Junction,Boise,Idaho,1995,Female,Fair,Use of Feet,209.09,79.24
5cc8ed63fc13ae3b0f000285,Kelsy,Leither,8 John Wall Street,Arlington,Texas,1985,Female,Excellent,Use of Feet,145.66,42.09
5cc8ed63fc13ae3b0f000286,Sigfrid,Atwood,310 Arapahoe Point,San Antonio,Texas,2004,Male,Excellent,Use of Feet,148.5,57.24
5cc8ed63fc13ae3b0f000287,Randee,Danilewicz,326 Roxbury Place,Springfield,Illinois,2001,Female,Excellent,Use of Feet,182.79,85.74
5cc8ed63fc13ae3b0f000288,Demott,Hayford,1 New Castle Court,Fort Wayne,Indiana,1998,Male,Fair,Breathing,207.66,53.89
5cc8ed63fc13ae3b0f000289,Washington,Imort,084 Mayfield Terrace,Washington,District of Columbia,2005,Male,Fair,Turning,195.17,76.33
5cc8ed63fc13ae3b0f00028a,Tessi,Bullant,4886 Fallview Pass,Jeffersonville,Indiana,1998,Female,Excellent,Breathing,140.33,50.44
5cc8ed64fc13ae3b0f00028b,Haydon,Yurkov,61603 Talmadge Avenue,Laredo,Texas,1993,Male,Excellent,Arm Action,155.01,55.41
5cc8ed64fc13ae3b0f00028c,Cindelyn,Plumer,83 Autumn Leaf Alley,Richmond,Virginia,1994,Female,Good,Arm Action,166.75,73.22
5cc8ed64fc13ae3b0f00028d,Jo ann,Frankiewicz,49 Bartelt Court,Jamaica,New York,1991,Female,Fair,Breathing,147.39,74.35
5cc8ed64fc13ae3b0f00028e,Gregg,Myrtle,5 Killdeer Parkway,Greensboro,North Carolina,1995,Male,Excellent,Turning,190.55,66.75
5cc8ed64fc13ae3b0f00028f,Ellette,Burchall,5065 Lerdahl Plaza,Lakeland,Florida,2001,Female,Good,Arm Action,183.79,63.92
5cc8ed64fc13ae3b0f000290,Shellie,Witcombe,775 Kensington Pass,El Paso,Texas,2000,Female,Fair,Arm Action,143.68,92.91
5cc8ed64fc13ae3b0f000291,Barbie,O'Towey,564 Bunting Road,Providence,Rhode Island,1986,Female,Fair,Breathing,120.16,91.01
5cc8ed64fc13ae3b0f000292,Reggi,Greenwood,0530 Scofield Trail,Florence,South Carolina,1993,Female,Fair,Turning,153.61,89.6
5cc8ed64fc13ae3b0f000293,Eddy,Fiddian,14860 Melody Road,El Paso,Texas,2001,Female,Excellent,Turning,191.14,47.98
5cc8ed64fc13ae3b0f000294,Clarey,Prise,27016 Schmedeman Park,Birmingham,Alabama,1999,Female,Good,Arm Action,162.61,84.44
5cc8ed64fc13ae3b0f000295,Anastassia,Drewery,07436 Chive Terrace,Anchorage,Alaska,1982,Female,Good,Arm Action,200.49,93.2
5cc8ed64fc13ae3b0f000296,Robinson,Luipold,354 Reindahl Terrace,Duluth,Minnesota,1987,Male,Good,Turning,185.36,44.91
5cc8ed64fc13ae3b0f000297,Alanah,Klasing,397 Oriole Parkway,El Paso,Texas,1980,Female,Good,Turning,155.67,77.26
5cc8ed64fc13ae3b0f000298,Egon,MacCleod,1237 Transport Court,Reading,Pennsylvania,1990,Male,Fair,Turning,132.0,97.22
5cc8ed64fc13ae3b0f000299,Bryn,Letchmore,15 Kings Terrace,Brooksville,Florida,1998,Female,Fair,Breathing,169.91,87.37
5cc8ed64fc13ae3b0f00029a,Urbain,Porte,78 Oneill Way,Carol Stream,Illinois,1996,Male,Good,Use of Feet,154.93,46.66
5cc8ed64fc13ae3b0f00029b,Daron,Barbrook,1 Forest Dale Road,,,1991,Male,,,139.17,45.78
5cc8ed64fc13ae3b0f00029c,Emmet,Danaher,651 International Alley,Oklahoma City,Oklahoma,2003,Male,Good,Arm Action,127.54,65.63
5cc8ed64fc13ae3b0f00029d,Joeann,Grzes,2 Acker Court,,,1985,Female,,,148.31,62.7
5cc8ed64fc13ae3b0f00029e,Pyotr,Shitliff,39861 Lunder Parkway,Amarillo,Texas,1985,Male,Fair,Turning,155.51,70.36
5cc8ed64fc13ae3b0f00029f,Erna,Leyfield,32015 Dorton Park,Raleigh,North Carolina,2003,Female,Fair,Arm Action,141.81,63.7
5cc8ed64fc13ae3b0f0002a0,Darill,Drawmer,9 Hooker Alley,Memphis,Tennessee,1983,Male,Good,Breathing,172.5,46.43
5cc8ed64fc13ae3b0f0002a1,Maxi,Cicconetti,28 Randy Point,Oakland,California,1991,Female,Good,Arm Action,143.0,77.26
5cc8ed64fc13ae3b0f0002a2,Gavan,Clair,57 Green Ridge Terrace,Irvine,California,2007,Male,Good,Turning,138.51,40.25
5cc8ed64fc13ae3b0f0002a3,Aurel,Schottli,54 Independence Way,Homestead,Florida,1988,Female,Good,Arm Action,126.16,62.23
5cc8ed64fc13ae3b0f0002a4,Fabiano,Maloney,48 Havey Crossing,Bakersfield,California,1986,Male,Excellent,Turning,129.72,44.07
5cc8ed64fc13ae3b0f0002a5,Bonnie,Micheli,81 Scott Hill,Seattle,Washington,1992,Female,Good,Breathing,121.76,48.23
5cc8ed64fc13ae3b0f0002a6,Wilma,Shoebridge,275 Dapin Place,Rochester,New York,1998,Female,Excellent,Breathing,191.14,89.55
5cc8ed64fc13ae3b0f0002a7,D'arcy,Devennie,6 Corben Crossing,Birmingham,Alabama,1991,Male,Fair,Use of Feet,152.38,82.37
5cc8ed64fc13ae3b0f0002a8,Hesther,Worsnip,37653 Fulton Avenue,Birmingham,Alabama,2000,Female,Excellent,Arm Action,124.11,65.93
5cc8ed64fc13ae3b0f0002a9,Elita,Southernwood,1955 Starling Hill,Fort Myers,Florida,1990,Female,Excellent,Use of Feet,140.73,97.07
5cc8ed64fc13ae3b0f0002aa,Delano,Nicely,05 Express Plaza,Houston,Texas,2000,Male,Excellent,Breathing,210.5,68.82
5cc8ed64fc13ae3b0f0002ab,Micky,Leacock,10 Quincy Hill,New Castle,Pennsylvania,1999,Male,Fair,Turning,201.38,78.6
5cc8ed64fc13ae3b0f0002ac,Alma,Lashmar,7 Fulton Terrace,Pasadena,California,1990,Female,Excellent,Turning,203.61,66.6
5cc8ed64fc13ae3b0f0002ad,Alena,Kenforth,3995 Stoughton Terrace,Louisville,Kentucky,1998,Female,Excellent,Arm Action,120.35,65.91
5cc8ed64fc13ae3b0f0002ae,Georgi,Ockenden,79 Cody Circle,Colorado Springs,Colorado,2002,Male,Good,Breathing,147.98,57.68
5cc8ed64fc13ae3b0f0002af,Elenore,Stovin,5320 Toban Terrace,,,2001,Female,,,131.65,56.25
5cc8ed64fc13ae3b0f0002b0,Fredrick,Andrioni,06 Orin Point,Memphis,Tennessee,2007,Male,Excellent,Turning,201.65,47.81
5cc8ed64fc13ae3b0f0002b1,Kipp,Clayton,80315 Stang Parkway,Charlotte,North Carolina,1985,Female,Excellent,Breathing,214.13,66.48
5cc8ed64fc13ae3b0f0002b2,Dall,Valder,83 Menomonie Parkway,Santa Barbara,California,1987,Male,Good,Turning,124.49,52.74
5cc8ed64fc13ae3b0f0002b3,Osmund,Elsy,75370 Morrow Crossing,Miami,Florida,1985,Male,Excellent,Use of Feet,205.78,40.08
5cc8ed64fc13ae3b0f0002b4,Lyell,Lindenstrauss,6201 Summit Court,Pittsburgh,Pennsylvania,1982,Male,Fair,Breathing,199.06,50.56
5cc8ed64fc13ae3b0f0002b5,Giacobo,Olorenshaw,94 Pawling Point,Omaha,Nebraska,1994,Male,Fair,Breathing,152.75,96.04
5cc8ed64fc13ae3b0f0002b6,Forrester,Daley,133 Toban Alley,Cheyenne,Wyoming,1981,Male,Excellent,Breathing,170.66,79.26
5cc8ed64fc13ae3b0f0002b7,Michaelina,Cowerd,661 Ilene Way,Mobile,Alabama,1998,Female,Good,Arm Action,160.04,61.54
5cc8ed64fc13ae3b0f0002b8,Selle,Camber,86 John Wall Avenue,Delray Beach,Florida,1996,Female,Fair,Arm Action,160.77,92.07
5cc8ed64fc13ae3b0f0002b9,Talbert,Mergue,887 Brentwood Street,Honolulu,Hawaii,2001,Male,Fair,Breathing,135.87,49.78
5cc8ed64fc13ae3b0f0002ba,Marvin,Semiraz,96544 Tennessee Circle,Albuquerque,New Mexico,2003,Male,Good,Turning,128.06,69.3
5cc8ed64fc13ae3b0f0002bb,Maxine,Engall,9708 Springs Pass,Atlanta,Georgia,2002,Female,Fair,Turning,184.24,91.33
5cc8ed64fc13ae3b0f0002bc,Harwilll,Matoshin,2424 Pine View Point,Winter Haven,Florida,2008,Male,Good,Arm Action,169.9,72.93
5cc8ed64fc13ae3b0f0002bd,Carma,Pancost,2 Nova Plaza,Dallas,Texas,1983,Female,Fair,Arm Action,170.97,62.06
5cc8ed64fc13ae3b0f0002be,Melony,Lindenman,1783 Corscot Plaza,Tulsa,Oklahoma,2002,Female,Good,Breathing,196.33,45.69
5cc8ed64fc13ae3b0f0002bf,Even,Ricioppo,922 Blue Bill Park Parkway,Durham,North Carolina,1983,Male,Excellent,Use of Feet,148.57,75.79
5cc8ed64fc13ae3b0f0002c0,Bonnie,Karlik,38 Maple Wood Avenue,Sunnyvale,California,1983,Female,Excellent,Breathing,129.76,72.12
5cc8ed64fc13ae3b0f0002c1,Editha,Sumption,62415 Ohio Plaza,Miami,Florida,2001,Female,Good,Arm Action,205.03,71.66
5cc8ed64fc13ae3b0f0002c2,Concettina,Girardy,1 Southridge Road,Raleigh,North Carolina,2001,Female,Fair,Arm Action,197.98,63.23
5cc8ed64fc13ae3b0f0002c3,Pincas,Saurat,7171 Victoria Street,Brooklyn,New York,2005,Male,Fair,Breathing,153.34,84.48
5cc8ed64fc13ae3b0f0002c4,Jaine,Noah,60 Emmet Circle,Elmira,New York,1989,Female,Good,Turning,153.72,96.17
5cc8ed64fc13ae3b0f0002c5,Berke,Roome,663 Memorial Way,Wilmington,North Carolina,1981,Male,Excellent,Arm Action,185.82,58.12
5cc8ed64fc13ae3b0f0002c6,Ichabod,Clerke,651 Carpenter Place,Peoria,Illinois,2004,Male,Fair,Use of Feet,164.79,60.22
5cc8ed64fc13ae3b0f0002c7,Ranee,Spatig,47 Shasta Trail,Toledo,Ohio,1995,Female,Fair,Use of Feet,170.44,94.91
5cc8ed64fc13ae3b0f0002c8,Jessa,Slyme,4076 Dottie Avenue,Memphis,Tennessee,2000,Female,Good,Use of Feet,148.22,46.38
5cc8ed64fc13ae3b0f0002c9,Clovis,Pruckner,913 Alpine Park,Fort Worth,Texas,2007,Female,Fair,Turning,166.18,50.04
5cc8ed64fc13ae3b0f0002ca,Gwenora,Huie,5 5th Hill,Anderson,South Carolina,1981,Female,Fair,Turning,134.2,55.54
5cc8ed64fc13ae3b0f0002cb,Irita,Spencook,6 Lakewood Pass,Charlotte,North Carolina,2005,Female,Fair,Arm Action,120.03,64.31
5cc8ed64fc13ae3b0f0002cc,Renado,Le Prevost,911 Express Alley,Alexandria,Virginia,2005,Male,Good,Turning,121.47,85.82
5cc8ed64fc13ae3b0f0002cd,Marwin,Clutten,0 Waubesa Point,Fresno,California,2007,Male,Excellent,Arm Action,164.31,61.96
5cc8ed64fc13ae3b0f0002ce,Thea,Skoof,1 Vidon Avenue,Fresno,California,2002,Female,Good,Arm Action,146.54,74.12
5cc8ed64fc13ae3b0f0002cf,Albrecht,Matzl,499 La Follette Avenue,Houston,Texas,2008,Male,Good,Turning,203.33,99.67
5cc8ed64fc13ae3b0f0002d0,Hildegaard,Ibberson,86421 Hagan Lane,Jefferson City,Missouri,1986,Female,Fair,Arm Action,213.2,56.99
5cc8ed64fc13ae3b0f0002d1,Vanessa,Grigolli,83450 Valley Edge Road,Fort Lauderdale,Florida,1980,Female,Good,Use of Feet,162.65,62.01
5cc8ed64fc13ae3b0f0002d2,Yvor,Crecy,64 Hintze Avenue,Dayton,Ohio,1995,Male,Fair,Turning,179.01,85.02
5cc8ed64fc13ae3b0f0002d3,Matias,O'Gormley,242 Petterle Circle,Dayton,Ohio,1981,Male,Fair,Arm Action,203.21,61.98
5cc8ed64fc13ae3b0f0002d4,Lenci,Manoelli,06471 Schlimgen Lane,Peoria,Illinois,1989,Male,Excellent,Use of Feet,196.5,77.5
5cc8ed64fc13ae3b0f0002d5,Travers,Synnot,0998 Carey Avenue,Brooksville,Florida,1996,Male,Excellent,Turning,144.99,93.94
5cc8ed64fc13ae3b0f0002d6,Pedro,Stedmond,5 Waywood Point,Indianapolis,Indiana,1988,Male,Fair,Arm Action,190.17,63.13
5cc8ed64fc13ae3b0f0002d7,Atlanta,List,1502 Vidon Circle,Albuquerque,New Mexico,2000,Female,Excellent,Use of Feet,143.58,40.13
5cc8ed64fc13ae3b0f0002d8,Brita,Keddle,9333 Mayer Drive,Tucson,Arizona,1987,Female,Good,Turning,176.96,49.67
5cc8ed64fc13ae3b0f0002d9,Billy,Groger,6908 American Ash Avenue,Spartanburg,South Carolina,2003,Male,Excellent,Arm Action,120.48,85.65
5cc8ed64fc13ae3b0f0002da,Agneta,MacSporran,2665 Doe Crossing Avenue,Miami,Florida,1997,Female,Fair,Turning,186.12,95.7
5cc8ed64fc13ae3b0f0002db,Gardie,Stenyng,51696 Lighthouse Bay Alley,West Hartford,Connecticut,2003,Male,Excellent,Breathing,154.47,88.16
5cc8ed64fc13ae3b0f0002dc,Christal,Gosenell,8718 Bluejay Trail,Waltham,Massachusetts,2007,Female,Good,Turning,202.89,41.21
5cc8ed64fc13ae3b0f0002dd,Fraze,Manchester,74809 Loomis Court,Washington,District of Columbia,1982,Male,Fair,Arm Action,187.94,78.13
5cc8ed64fc13ae3b0f0002de,Corri,Mailes,18 Sycamore Terrace,San Diego,California,2000,Female,Fair,Turning,205.67,43.76
5cc8ed64fc13ae3b0f0002df,Cornell,Flips,756 Transport Hill,Saint Petersburg,Florida,1991,Male,Good,Arm Action,161.83,93.62
5cc8ed64fc13ae3b0f0002e0,Irwinn,Sang,8 Anderson Junction,Miami,Florida,1981,Male,Fair,Turning,120.78,75.5
5cc8ed64fc13ae3b0f0002e1,Cynthea,Gammell,4 Shelley Place,Naples,Florida,1999,Female,Good,Breathing,201.86,91.73
5cc8ed64fc13ae3b0f0002e2,Whitney,Torresi,68392 5th Court,Houston,Texas,1988,Male,Fair,Arm Action,120.37,67.72
5cc8ed64fc13ae3b0f0002e3,Skylar,Lonergan,17 Northport Pass,Sacramento,California,2002,Male,Good,Use of Feet,212.94,86.35
5cc8ed64fc13ae3b0f0002e4,Ki,Keenlayside,86 Lillian Park,San Diego,California,2004,Female,Excellent,Turning,187.86,53.88
5cc8ed64fc13ae3b0f0002e5,Ginny,Freyne,4257 Burning Wood Lane,Jamaica,New York,2007,Female,Excellent,Use of Feet,182.97,40.22
5cc8ed64fc13ae3b0f0002e6,Hewe,D'Ambrosi,63 Cascade Parkway,Honolulu,Hawaii,1987,Male,Fair,Use of Feet,191.57,66.7
5cc8ed64fc13ae3b0f0002e7,Henryetta,Paoletti,50500 Pepper Wood Place,Spring,Texas,1982,Female,Fair,Breathing,120.53,76.4
5cc8ed64fc13ae3b0f0002e8,Valida,Carrabott,96 6th Pass,Des Moines,Iowa,1989,Female,Excellent,Arm Action,164.18,67.0
5cc8ed64fc13ae3b0f0002e9,Daveen,Stonhouse,97056 4th Crossing,Fairbanks,Alaska,1986,Female,Fair,Breathing,211.82,73.65
5cc8ed64fc13ae3b0f0002ea,Lara,Dunkerton,7616 Eliot Lane,Wichita Falls,Texas,2000,Female,Excellent,Turning,156.44,43.08
5cc8ed64fc13ae3b0f0002eb,Bobbette,McEneny,27 Rockefeller Drive,Canton,Ohio,2001,Female,Excellent,Breathing,138.11,56.97
